kode_provinsi,nama_provinsi,kode_kabkota,nama_kabkota,tahun,persen_kelahiran
13,"Prov. Sumatera Barat",1376,"Kota Payakumbuh",2007,98.6
13,"Prov. Sumatera Barat",1376,"Kota Payakumbuh",2008,98.49
13,"Prov. Sumatera Barat",1376,"Kota Payakumbuh",2009,100
13,"Prov. Sumatera Barat",1377,"Kota Pariaman",2005,96.82
13,"Prov. Sumatera Barat",1377,"Kota Pariaman",2006,94.24
13,"Prov. Sumatera Barat",1377,"Kota Pariaman",2007,94.42
13,"Prov. Sumatera Barat",1377,"Kota Pariaman",2008,98.46
13,"Prov. Sumatera Barat",1377,"Kota Pariaman",2009,100
14,"Prov. Riau",1401,"Kab. Kuantan Singingi",2005,57.91
14,"Prov. Riau",1401,"Kab. Kuantan Singingi",2006,44.63
14,"Prov. Riau",1401,"Kab. Kuantan Singingi",2007,42.84
14,"Prov. Riau",1401,"Kab. Kuantan Singingi",2008,63.85
14,"Prov. Riau",1401,"Kab. Kuantan Singingi",2009,48.07
14,"Prov. Riau",1402,"Kab. Indragiri Hulu",2005,50.81
14,"Prov. Riau",1402,"Kab. Indragiri Hulu",2006,54.95
14,"Prov. Riau",1402,"Kab. Indragiri Hulu",2007,59.56
14,"Prov. Riau",1402,"Kab. Indragiri Hulu",2008,46.76
14,"Prov. Riau",1402,"Kab. Indragiri Hulu",2009,45.88
14,"Prov. Riau",1403,"Kab. Indragiri Hilir",2005,39.2
14,"Prov. Riau",1403,"Kab. Indragiri Hilir",2006,34.58
14,"Prov. Riau",1403,"Kab. Indragiri Hilir",2007,48.12
14,"Prov. Riau",1403,"Kab. Indragiri Hilir",2008,47.12
14,"Prov. Riau",1403,"Kab. Indragiri Hilir",2009,20.72
14,"Prov. Riau",1404,"Kab. Pelalawan",2005,74.1
14,"Prov. Riau",1404,"Kab. Pelalawan",2006,63.15
14,"Prov. Riau",1404,"Kab. Pelalawan",2007,61.06
14,"Prov. Riau",1404,"Kab. Pelalawan",2008,61.73
14,"Prov. Riau",1404,"Kab. Pelalawan",2009,55.67
14,"Prov. Riau",1405,"Kab. Siak",2005,72.7
14,"Prov. Riau",1405,"Kab. Siak",2006,77.1
14,"Prov. Riau",1405,"Kab. Siak",2007,77.47
14,"Prov. Riau",1405,"Kab. Siak",2008,79.35
14,"Prov. Riau",1405,"Kab. Siak",2009,63.4
14,"Prov. Riau",1406,"Kab. Kampar",2005,79.03
14,"Prov. Riau",1406,"Kab. Kampar",2006,76.2
14,"Prov. Riau",1406,"Kab. Kampar",2007,69.77
14,"Prov. Riau",1406,"Kab. Kampar",2008,78.05
14,"Prov. Riau",1406,"Kab. Kampar",2009,78.15
14,"Prov. Riau",1407,"Kab. Rokan Hulu",2005,58.13
14,"Prov. Riau",1407,"Kab. Rokan Hulu",2006,54.38
14,"Prov. Riau",1407,"Kab. Rokan Hulu",2007,40.8
14,"Prov. Riau",1407,"Kab. Rokan Hulu",2008,56.13
14,"Prov. Riau",1407,"Kab. Rokan Hulu",2009,43.39
14,"Prov. Riau",1408,"Kab. Bengkalis",2005,87.7
14,"Prov. Riau",1408,"Kab. Bengkalis",2006,87.16
14,"Prov. Riau",1408,"Kab. Bengkalis",2007,65.56
14,"Prov. Riau",1408,"Kab. Bengkalis",2008,68.95
14,"Prov. Riau",1408,"Kab. Bengkalis",2009,65.46
14,"Prov. Riau",1409,"Kab. Rokan Hilir",2005,78.5
14,"Prov. Riau",1409,"Kab. Rokan Hilir",2006,65.94
14,"Prov. Riau",1409,"Kab. Rokan Hilir",2007,75.78
14,"Prov. Riau",1409,"Kab. Rokan Hilir",2008,82.2
14,"Prov. Riau",1409,"Kab. Rokan Hilir",2009,60.12
14,"Prov. Riau",1471,"Kota Pekanbaru",2005,98.18
14,"Prov. Riau",1471,"Kota Pekanbaru",2006,97.9
14,"Prov. Riau",1471,"Kota Pekanbaru",2007,96.48
14,"Prov. Riau",1471,"Kota Pekanbaru",2008,96.28
14,"Prov. Riau",1471,"Kota Pekanbaru",2009,78.62
14,"Prov. Riau",1473,"Kota Dumai",2005,91.38
14,"Prov. Riau",1473,"Kota Dumai",2006,86.49
14,"Prov. Riau",1473,"Kota Dumai",2007,85.09
14,"Prov. Riau",1473,"Kota Dumai",2008,93
14,"Prov. Riau",1473,"Kota Dumai",2009,92.13
15,"Prov. Jambi",1501,"Kab. Kerinci",2005,65.43
15,"Prov. Jambi",1501,"Kab. Kerinci",2006,74.92
15,"Prov. Jambi",1501,"Kab. Kerinci",2007,71.73
15,"Prov. Jambi",1501,"Kab. Kerinci",2008,85.93
15,"Prov. Jambi",1501,"Kab. Kerinci",2009,81.95
15,"Prov. Jambi",1502,"Kab. Merangin",2005,45.5
15,"Prov. Jambi",1502,"Kab. Merangin",2006,37
15,"Prov. Jambi",1502,"Kab. Merangin",2007,46.28
15,"Prov. Jambi",1502,"Kab. Merangin",2008,53.39
15,"Prov. Jambi",1502,"Kab. Merangin",2009,8.31
15,"Prov. Jambi",1503,"Kab. Sarolangun",2005,37.35
15,"Prov. Jambi",1503,"Kab. Sarolangun",2006,40.95
15,"Prov. Jambi",1503,"Kab. Sarolangun",2007,49.62
15,"Prov. Jambi",1503,"Kab. Sarolangun",2008,51.71
15,"Prov. Jambi",1503,"Kab. Sarolangun",2009,46.41
15,"Prov. Jambi",1504,"Kab. Batang Hari",2005,34.21
15,"Prov. Jambi",1504,"Kab. Batang Hari",2006,44.76
15,"Prov. Jambi",1504,"Kab. Batang Hari",2007,38.54
15,"Prov. Jambi",1504,"Kab. Batang Hari",2008,54.23
15,"Prov. Jambi",1504,"Kab. Batang Hari",2009,38.89
15,"Prov. Jambi",1505,"Kab. Muaro Jambi",2005,45.04
15,"Prov. Jambi",1505,"Kab. Muaro Jambi",2006,52.65
15,"Prov. Jambi",1505,"Kab. Muaro Jambi",2007,61.31
15,"Prov. Jambi",1505,"Kab. Muaro Jambi",2008,54.55
15,"Prov. Jambi",1505,"Kab. Muaro Jambi",2009,36.2
15,"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2005,29.62
15,"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2006,23.25
15,"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2007,33.95
15,"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2008,38.38
15,"Prov. Jambi",1506,"Kab. Tanjung Jabung Timur",2009,47.11
15,"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2005,47.15
15,"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2006,40.89
15,"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2007,36.34
15,"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2008,43.05
15,"Prov. Jambi",1507,"Kab. Tanjung Jabung Barat",2009,22
15,"Prov. Jambi",1508,"Kab. Tebo",2005,54.33
15,"Prov. Jambi",1508,"Kab. Tebo",2006,48.93
15,"Prov. Jambi",1508,"Kab. Tebo",2007,46.58
15,"Prov. Jambi",1508,"Kab. Tebo",2008,47.32
15,"Prov. Jambi",1508,"Kab. Tebo",2009,35.08
15,"Prov. Jambi",1509,"Kab. Bungo",2005,39.99
15,"Prov. Jambi",1509,"Kab. Bungo",2006,44.59
15,"Prov. Jambi",1509,"Kab. Bungo",2007,38.62
15,"Prov. Jambi",1509,"Kab. Bungo",2008,54.02
15,"Prov. Jambi",1509,"Kab. Bungo",2009,14.28
15,"Prov. Jambi",1571,"Kota Jambi",2005,97.76
15,"Prov. Jambi",1571,"Kota Jambi",2006,92.25
15,"Prov. Jambi",1571,"Kota Jambi",2007,96.61
15,"Prov. Jambi",1571,"Kota Jambi",2008,94.96
15,"Prov. Jambi",1571,"Kota Jambi",2009,95.44
16,"Prov. Sumatera Selatan",1601,"Kab. Ogan Komering Ulu",2005,77.45
16,"Prov. Sumatera Selatan",1601,"Kab. Ogan Komering Ulu",2006,65.31
16,"Prov. Sumatera Selatan",1601,"Kab. Ogan Komering Ulu",2007,72.72
16,"Prov. Sumatera Selatan",1601,"Kab. Ogan Komering Ulu",2008,78.11
16,"Prov. Sumatera Selatan",1601,"Kab. Ogan Komering Ulu",2009,62.41
16,"Prov. Sumatera Selatan",1602,"Kab. Ogan Komering Ilir",2005,63.4
16,"Prov. Sumatera Selatan",1602,"Kab. Ogan Komering Ilir",2006,57.71
16,"Prov. Sumatera Selatan",1602,"Kab. Ogan Komering Ilir",2007,62.61
16,"Prov. Sumatera Selatan",1602,"Kab. Ogan Komering Ilir",2008,60.64
16,"Prov. Sumatera Selatan",1602,"Kab. Ogan Komering Ilir",2009,62.31
16,"Prov. Sumatera Selatan",1603,"Kab. Muara Enim",2005,60.92
16,"Prov. Sumatera Selatan",1603,"Kab. Muara Enim",2006,66.21
16,"Prov. Sumatera Selatan",1603,"Kab. Muara Enim",2007,65.37
16,"Prov. Sumatera Selatan",1603,"Kab. Muara Enim",2008,49.21
16,"Prov. Sumatera Selatan",1603,"Kab. Muara Enim",2009,39.18
16,"Prov. Sumatera Selatan",1604,"Kab. Lahat",2005,54.4
16,"Prov. Sumatera Selatan",1604,"Kab. Lahat",2006,53.88
16,"Prov. Sumatera Selatan",1604,"Kab. Lahat",2007,43.95
16,"Prov. Sumatera Selatan",1604,"Kab. Lahat",2008,61.74
16,"Prov. Sumatera Selatan",1604,"Kab. Lahat",2009,40.34
16,"Prov. Sumatera Selatan",1605,"Kab. Musi Rawas",2005,60.54
16,"Prov. Sumatera Selatan",1605,"Kab. Musi Rawas",2006,46.1
16,"Prov. Sumatera Selatan",1605,"Kab. Musi Rawas",2007,56
16,"Prov. Sumatera Selatan",1605,"Kab. Musi Rawas",2008,60.53
16,"Prov. Sumatera Selatan",1605,"Kab. Musi Rawas",2009,49.23
16,"Prov. Sumatera Selatan",1606,"Kab. Musi Banyuasin",2005,53.86
16,"Prov. Sumatera Selatan",1606,"Kab. Musi Banyuasin",2006,54.21
16,"Prov. Sumatera Selatan",1606,"Kab. Musi Banyuasin",2007,51.14
16,"Prov. Sumatera Selatan",1606,"Kab. Musi Banyuasin",2008,58.34
16,"Prov. Sumatera Selatan",1606,"Kab. Musi Banyuasin",2009,44.18
16,"Prov. Sumatera Selatan",1607,"Kab. Banyu Asin",2005,70.02
16,"Prov. Sumatera Selatan",1607,"Kab. Banyu Asin",2006,77.55
16,"Prov. Sumatera Selatan",1607,"Kab. Banyu Asin",2007,80.54
16,"Prov. Sumatera Selatan",1607,"Kab. Banyu Asin",2008,65.09
16,"Prov. Sumatera Selatan",1607,"Kab. Banyu Asin",2009,61.08
16,"Prov. Sumatera Selatan",1608,"Kab. Ogan Komering Ulu Selatan",2005,39.61
16,"Prov. Sumatera Selatan",1608,"Kab. Ogan Komering Ulu Selatan",2006,53.79
16,"Prov. Sumatera Selatan",1608,"Kab. Ogan Komering Ulu Selatan",2007,35.42
16,"Prov. Sumatera Selatan",1608,"Kab. Ogan Komering Ulu Selatan",2008,36.27
16,"Prov. Sumatera Selatan",1608,"Kab. Ogan Komering Ulu Selatan",2009,29.63
16,"Prov. Sumatera Selatan",1609,"Kab. Ogan Komering Ulu Timur",2005,85.82
16,"Prov. Sumatera Selatan",1609,"Kab. Ogan Komering Ulu Timur",2006,80.91
16,"Prov. Sumatera Selatan",1609,"Kab. Ogan Komering Ulu Timur",2007,68.12
16,"Prov. Sumatera Selatan",1609,"Kab. Ogan Komering Ulu Timur",2008,84.25
16,"Prov. Sumatera Selatan",1609,"Kab. Ogan Komering Ulu Timur",2009,57.94
16,"Prov. Sumatera Selatan",1610,"Kab. Ogan Ilir",2005,50.42
16,"Prov. Sumatera Selatan",1610,"Kab. Ogan Ilir",2006,59.88
16,"Prov. Sumatera Selatan",1610,"Kab. Ogan Ilir",2007,61.75
16,"Prov. Sumatera Selatan",1610,"Kab. Ogan Ilir",2008,58.59
16,"Prov. Sumatera Selatan",1610,"Kab. Ogan Ilir",2009,51.02
16,"Prov. Sumatera Selatan",1611,"Kab. Empat Lawang",2005,0
16,"Prov. Sumatera Selatan",1611,"Kab. Empat Lawang",2006,0
16,"Prov. Sumatera Selatan",1611,"Kab. Empat Lawang",2007,43
16,"Prov. Sumatera Selatan",1611,"Kab. Empat Lawang",2008,25.31
16,"Prov. Sumatera Selatan",1611,"Kab. Empat Lawang",2009,4.17
16,"Prov. Sumatera Selatan",1671,"Kota Palembang",2005,92.27
16,"Prov. Sumatera Selatan",1671,"Kota Palembang",2006,95.19
16,"Prov. Sumatera Selatan",1671,"Kota Palembang",2007,94.52
16,"Prov. Sumatera Selatan",1671,"Kota Palembang",2008,96
16,"Prov. Sumatera Selatan",1671,"Kota Palembang",2009,96.3
16,"Prov. Sumatera Selatan",1672,"Kota Prabumulih",2005,86.12
16,"Prov. Sumatera Selatan",1672,"Kota Prabumulih",2006,83.85
16,"Prov. Sumatera Selatan",1672,"Kota Prabumulih",2007,85.82
16,"Prov. Sumatera Selatan",1672,"Kota Prabumulih",2008,87.31
16,"Prov. Sumatera Selatan",1672,"Kota Prabumulih",2009,86.99
16,"Prov. Sumatera Selatan",1673,"Kota Pagar Alam",2005,77.22
16,"Prov. Sumatera Selatan",1673,"Kota Pagar Alam",2006,83.63
16,"Prov. Sumatera Selatan",1673,"Kota Pagar Alam",2007,80.75
16,"Prov. Sumatera Selatan",1673,"Kota Pagar Alam",2008,80.64
16,"Prov. Sumatera Selatan",1673,"Kota Pagar Alam",2009,74.48
16,"Prov. Sumatera Selatan",1674,"Kota Lubuklinggau",2005,86.58
16,"Prov. Sumatera Selatan",1674,"Kota Lubuklinggau",2006,83.07
16,"Prov. Sumatera Selatan",1674,"Kota Lubuklinggau",2007,93.9
16,"Prov. Sumatera Selatan",1674,"Kota Lubuklinggau",2008,91.71
16,"Prov. Sumatera Selatan",1674,"Kota Lubuklinggau",2009,89.96
17,"Prov. Bengkulu",1701,"Kab. Bengkulu Selatan",2005,60.46
17,"Prov. Bengkulu",1701,"Kab. Bengkulu Selatan",2006,58.43
17,"Prov. Bengkulu",1701,"Kab. Bengkulu Selatan",2007,59
17,"Prov. Bengkulu",1701,"Kab. Bengkulu Selatan",2008,79.1
17,"Prov. Bengkulu",1701,"Kab. Bengkulu Selatan",2009,57.69
17,"Prov. Bengkulu",1702,"Kab. Rejang Lebong",2005,88.28
17,"Prov. Bengkulu",1702,"Kab. Rejang Lebong",2006,73.56
17,"Prov. Bengkulu",1702,"Kab. Rejang Lebong",2007,78.78
17,"Prov. Bengkulu",1702,"Kab. Rejang Lebong",2008,82.87
17,"Prov. Bengkulu",1702,"Kab. Rejang Lebong",2009,80.83
17,"Prov. Bengkulu",1703,"Kab. Bengkulu Utara",2005,66.57
17,"Prov. Bengkulu",1703,"Kab. Bengkulu Utara",2006,67
17,"Prov. Bengkulu",1703,"Kab. Bengkulu Utara",2007,76.58
17,"Prov. Bengkulu",1703,"Kab. Bengkulu Utara",2008,72.19
17,"Prov. Bengkulu",1703,"Kab. Bengkulu Utara",2009,76.48
17,"Prov. Bengkulu",1704,"Kab. Kaur",2005,44.75
17,"Prov. Bengkulu",1704,"Kab. Kaur",2006,39.75
17,"Prov. Bengkulu",1704,"Kab. Kaur",2007,49.44
17,"Prov. Bengkulu",1704,"Kab. Kaur",2008,47.68
17,"Prov. Bengkulu",1704,"Kab. Kaur",2009,61.29
17,"Prov. Bengkulu",1705,"Kab. Seluma",2005,47.01
17,"Prov. Bengkulu",1705,"Kab. Seluma",2006,51.98
17,"Prov. Bengkulu",1705,"Kab. Seluma",2007,44.75
17,"Prov. Bengkulu",1705,"Kab. Seluma",2008,50.43
17,"Prov. Bengkulu",1705,"Kab. Seluma",2009,39.14
17,"Prov. Bengkulu",1706,"Kab. Mukomuko",2005,70.59
17,"Prov. Bengkulu",1706,"Kab. Mukomuko",2006,74.78
17,"Prov. Bengkulu",1706,"Kab. Mukomuko",2007,67.45
17,"Prov. Bengkulu",1706,"Kab. Mukomuko",2008,64.47
17,"Prov. Bengkulu",1706,"Kab. Mukomuko",2009,62.8
17,"Prov. Bengkulu",1707,"Kab. Lebong",2005,50
17,"Prov. Bengkulu",1707,"Kab. Lebong",2006,53.28
17,"Prov. Bengkulu",1707,"Kab. Lebong",2007,55.69
17,"Prov. Bengkulu",1707,"Kab. Lebong",2008,63.76
17,"Prov. Bengkulu",1707,"Kab. Lebong",2009,63.54
17,"Prov. Bengkulu",1708,"Kab. Kepahiang",2005,89.89
17,"Prov. Bengkulu",1708,"Kab. Kepahiang",2006,71.96
17,"Prov. Bengkulu",1708,"Kab. Kepahiang",2007,80.81
17,"Prov. Bengkulu",1708,"Kab. Kepahiang",2008,83.31
17,"Prov. Bengkulu",1708,"Kab. Kepahiang",2009,83.12
17,"Prov. Bengkulu",1771,"Kota Bengkulu",2005,92.45
17,"Prov. Bengkulu",1771,"Kota Bengkulu",2006,86.97
17,"Prov. Bengkulu",1771,"Kota Bengkulu",2007,96.68
17,"Prov. Bengkulu",1771,"Kota Bengkulu",2008,96.69
17,"Prov. Bengkulu",1771,"Kota Bengkulu",2009,89.31
18,"Prov. Lampung",1801,"Kab. Lampung Barat",2005,42.67
18,"Prov. Lampung",1801,"Kab. Lampung Barat",2006,47.05
18,"Prov. Lampung",1801,"Kab. Lampung Barat",2007,49.01
18,"Prov. Lampung",1801,"Kab. Lampung Barat",2008,41.07
18,"Prov. Lampung",1801,"Kab. Lampung Barat",2009,34.99
18,"Prov. Lampung",1802,"Kab. Tanggamus",2005,61.82
18,"Prov. Lampung",1802,"Kab. Tanggamus",2006,66.1
18,"Prov. Lampung",1802,"Kab. Tanggamus",2007,69.35
18,"Prov. Lampung",1802,"Kab. Tanggamus",2008,82.82
18,"Prov. Lampung",1802,"Kab. Tanggamus",2009,51.41
18,"Prov. Lampung",1803,"Kab. Lampung Selatan",2005,57.52
18,"Prov. Lampung",1803,"Kab. Lampung Selatan",2006,51.1
18,"Prov. Lampung",1803,"Kab. Lampung Selatan",2007,57.38
18,"Prov. Lampung",1803,"Kab. Lampung Selatan",2008,62.4
18,"Prov. Lampung",1803,"Kab. Lampung Selatan",2009,52.1
18,"Prov. Lampung",1804,"Kab. Lampung Timur",2005,72.46
18,"Prov. Lampung",1804,"Kab. Lampung Timur",2006,65.62
18,"Prov. Lampung",1804,"Kab. Lampung Timur",2007,69.58
18,"Prov. Lampung",1804,"Kab. Lampung Timur",2008,74.76
18,"Prov. Lampung",1804,"Kab. Lampung Timur",2009,67.16
18,"Prov. Lampung",1805,"Kab. Lampung Tengah",2005,68.44
18,"Prov. Lampung",1805,"Kab. Lampung Tengah",2006,51.85
18,"Prov. Lampung",1805,"Kab. Lampung Tengah",2007,61.76
18,"Prov. Lampung",1805,"Kab. Lampung Tengah",2008,76.04
18,"Prov. Lampung",1805,"Kab. Lampung Tengah",2009,69.81
18,"Prov. Lampung",1806,"Kab. Lampung Utara",2005,54.84
18,"Prov. Lampung",1806,"Kab. Lampung Utara",2006,55.12
18,"Prov. Lampung",1806,"Kab. Lampung Utara",2007,48.95
18,"Prov. Lampung",1806,"Kab. Lampung Utara",2008,53.55
18,"Prov. Lampung",1806,"Kab. Lampung Utara",2009,46.91
18,"Prov. Lampung",1807,"Kab. Way Kanan",2005,41.67
18,"Prov. Lampung",1807,"Kab. Way Kanan",2006,28.93
18,"Prov. Lampung",1807,"Kab. Way Kanan",2007,20.35
18,"Prov. Lampung",1807,"Kab. Way Kanan",2008,34.53
18,"Prov. Lampung",1807,"Kab. Way Kanan",2009,21.79
18,"Prov. Lampung",1808,"Kab. Tulangbawang",2005,46.09
18,"Prov. Lampung",1808,"Kab. Tulangbawang",2006,44.19
18,"Prov. Lampung",1808,"Kab. Tulangbawang",2007,44.3
18,"Prov. Lampung",1808,"Kab. Tulangbawang",2008,50.76
18,"Prov. Lampung",1808,"Kab. Tulangbawang",2009,22.52
18,"Prov. Lampung",1809,"Kab. Pesawaran",2005,0
18,"Prov. Lampung",1809,"Kab. Pesawaran",2006,0
18,"Prov. Lampung",1809,"Kab. Pesawaran",2007,0
18,"Prov. Lampung",1809,"Kab. Pesawaran",2008,0
18,"Prov. Lampung",1809,"Kab. Pesawaran",2009,45.45
18,"Prov. Lampung",1871,"Kota Bandar Lampung",2005,95.99
18,"Prov. Lampung",1871,"Kota Bandar Lampung",2006,91.9
18,"Prov. Lampung",1871,"Kota Bandar Lampung",2007,97.29
18,"Prov. Lampung",1871,"Kota Bandar Lampung",2008,94.37
18,"Prov. Lampung",1871,"Kota Bandar Lampung",2009,82.45
18,"Prov. Lampung",1872,"Kota Metro",2005,96.81
18,"Prov. Lampung",1872,"Kota Metro",2006,95.68
18,"Prov. Lampung",1872,"Kota Metro",2007,98.43
18,"Prov. Lampung",1872,"Kota Metro",2008,98.95
18,"Prov. Lampung",1872,"Kota Metro",2009,66.32
19,"Prov. Kepulauan Bangka Belitung",1901,"Kab. Bangka",2005,58.4
19,"Prov. Kepulauan Bangka Belitung",1901,"Kab. Bangka",2006,67.62
19,"Prov. Kepulauan Bangka Belitung",1901,"Kab. Bangka",2007,67.29
19,"Prov. Kepulauan Bangka Belitung",1901,"Kab. Bangka",2008,79.1
19,"Prov. Kepulauan Bangka Belitung",1901,"Kab. Bangka",2009,33.66
19,"Prov. Kepulauan Bangka Belitung",1902,"Kab. Belitung",2005,67.66
19,"Prov. Kepulauan Bangka Belitung",1902,"Kab. Belitung",2006,72.4
19,"Prov. Kepulauan Bangka Belitung",1902,"Kab. Belitung",2007,79.28
19,"Prov. Kepulauan Bangka Belitung",1902,"Kab. Belitung",2008,82.12
19,"Prov. Kepulauan Bangka Belitung",1902,"Kab. Belitung",2009,71.86
19,"Prov. Kepulauan Bangka Belitung",1903,"Kab. Bangka Barat",2005,59.17
19,"Prov. Kepulauan Bangka Belitung",1903,"Kab. Bangka Barat",2006,55.35
19,"Prov. Kepulauan Bangka Belitung",1903,"Kab. Bangka Barat",2007,51.09
19,"Prov. Kepulauan Bangka Belitung",1903,"Kab. Bangka Barat",2008,49.43
19,"Prov. Kepulauan Bangka Belitung",1903,"Kab. Bangka Barat",2009,0
19,"Prov. Kepulauan Bangka Belitung",1904,"Kab. Bangka Tengah",2005,67.12
19,"Prov. Kepulauan Bangka Belitung",1904,"Kab. Bangka Tengah",2006,89.67
19,"Prov. Kepulauan Bangka Belitung",1904,"Kab. Bangka Tengah",2007,75.68
19,"Prov. Kepulauan Bangka Belitung",1904,"Kab. Bangka Tengah",2008,77.43
19,"Prov. Kepulauan Bangka Belitung",1904,"Kab. Bangka Tengah",2009,65
19,"Prov. Kepulauan Bangka Belitung",1905,"Kab. Bangka Selatan",2005,63.46
19,"Prov. Kepulauan Bangka Belitung",1905,"Kab. Bangka Selatan",2006,68.35
19,"Prov. Kepulauan Bangka Belitung",1905,"Kab. Bangka Selatan",2007,67.64
19,"Prov. Kepulauan Bangka Belitung",1905,"Kab. Bangka Selatan",2008,54.59
19,"Prov. Kepulauan Bangka Belitung",1905,"Kab. Bangka Selatan",2009,52.85
19,"Prov. Kepulauan Bangka Belitung",1906,"Kab. Belitung Timur",2005,73.25
19,"Prov. Kepulauan Bangka Belitung",1906,"Kab. Belitung Timur",2006,73.41
19,"Prov. Kepulauan Bangka Belitung",1906,"Kab. Belitung Timur",2007,80.46
19,"Prov. Kepulauan Bangka Belitung",1906,"Kab. Belitung Timur",2008,68.37
19,"Prov. Kepulauan Bangka Belitung",1906,"Kab. Belitung Timur",2009,80.52
19,"Prov. Kepulauan Bangka Belitung",1971,"Kota Pangkal Pinang",2005,89.35
19,"Prov. Kepulauan Bangka Belitung",1971,"Kota Pangkal Pinang",2006,92.71
19,"Prov. Kepulauan Bangka Belitung",1971,"Kota Pangkal Pinang",2007,90.32
19,"Prov. Kepulauan Bangka Belitung",1971,"Kota Pangkal Pinang",2008,95.18
19,"Prov. Kepulauan Bangka Belitung",1971,"Kota Pangkal Pinang",2009,100
21,"Prov. Kepulauan Riau",2101,"Kab. Karimun",2005,85.59
21,"Prov. Kepulauan Riau",2101,"Kab. Karimun",2006,75.22
21,"Prov. Kepulauan Riau",2101,"Kab. Karimun",2007,76.33
21,"Prov. Kepulauan Riau",2101,"Kab. Karimun",2008,75
21,"Prov. Kepulauan Riau",2101,"Kab. Karimun",2009,65.52
21,"Prov. Kepulauan Riau",2102,"Kab. Bintan",2005,98.31
21,"Prov. Kepulauan Riau",2102,"Kab. Bintan",2006,85.52
21,"Prov. Kepulauan Riau",2102,"Kab. Bintan",2007,90.51
21,"Prov. Kepulauan Riau",2102,"Kab. Bintan",2008,86.83
21,"Prov. Kepulauan Riau",2102,"Kab. Bintan",2009,79.44
21,"Prov. Kepulauan Riau",2103,"Kab. Natuna",2005,70.04
21,"Prov. Kepulauan Riau",2103,"Kab. Natuna",2006,28.1
21,"Prov. Kepulauan Riau",2103,"Kab. Natuna",2007,38.62
21,"Prov. Kepulauan Riau",2103,"Kab. Natuna",2008,37.24
21,"Prov. Kepulauan Riau",2103,"Kab. Natuna",2009,38.78
21,"Prov. Kepulauan Riau",2104,"Kab. Lingga",2005,83.07
21,"Prov. Kepulauan Riau",2104,"Kab. Lingga",2006,60.26
21,"Prov. Kepulauan Riau",2104,"Kab. Lingga",2007,61.14
21,"Prov. Kepulauan Riau",2104,"Kab. Lingga",2008,44.88
21,"Prov. Kepulauan Riau",2104,"Kab. Lingga",2009,40.59
21,"Prov. Kepulauan Riau",2171,"Kota Batam",2005,97.07
21,"Prov. Kepulauan Riau",2171,"Kota Batam",2006,91.6
21,"Prov. Kepulauan Riau",2171,"Kota Batam",2007,98.21
21,"Prov. Kepulauan Riau",2171,"Kota Batam",2008,95.39
21,"Prov. Kepulauan Riau",2171,"Kota Batam",2009,96.23
21,"Prov. Kepulauan Riau",2172,"Kota Tanjung Pinang",2005,97.89
21,"Prov. Kepulauan Riau",2172,"Kota Tanjung Pinang",2006,97.15
21,"Prov. Kepulauan Riau",2172,"Kota Tanjung Pinang",2007,97.97
21,"Prov. Kepulauan Riau",2172,"Kota Tanjung Pinang",2008,99.21
21,"Prov. Kepulauan Riau",2172,"Kota Tanjung Pinang",2009,97.5
31,"Prov. DKI Jakarta",3101,"Kab. Kepulauan Seribu",2005,95.24
31,"Prov. DKI Jakarta",3101,"Kab. Kepulauan Seribu",2006,93.65
31,"Prov. DKI Jakarta",3101,"Kab. Kepulauan Seribu",2007,95.27
31,"Prov. DKI Jakarta",3101,"Kab. Kepulauan Seribu",2008,89.99
31,"Prov. DKI Jakarta",3101,"Kab. Kepulauan Seribu",2009,94.47
31,"Prov. DKI Jakarta",3171,"Kab. Kodya Jakarta Selatan",2005,93.68
31,"Prov. DKI Jakarta",3171,"Kab. Kodya Jakarta Selatan",2006,97.87
31,"Prov. DKI Jakarta",3171,"Kab. Kodya Jakarta Selatan",2007,92.62
31,"Prov. DKI Jakarta",3171,"Kab. Kodya Jakarta Selatan",2008,96.09
31,"Prov. DKI Jakarta",3171,"Kab. Kodya Jakarta Selatan",2009,100
31,"Prov. DKI Jakarta",3172,"Kab. Kodya Jakarta Timur",2005,96.76
31,"Prov. DKI Jakarta",3172,"Kab. Kodya Jakarta Timur",2006,97.16
31,"Prov. DKI Jakarta",3172,"Kab. Kodya Jakarta Timur",2007,96.29
31,"Prov. DKI Jakarta",3172,"Kab. Kodya Jakarta Timur",2008,96.07
31,"Prov. DKI Jakarta",3172,"Kab. Kodya Jakarta Timur",2009,100
31,"Prov. DKI Jakarta",3173,"Kab. Kodya Jakarta Pusat",2005,98.63
31,"Prov. DKI Jakarta",3173,"Kab. Kodya Jakarta Pusat",2006,96.97
31,"Prov. DKI Jakarta",3173,"Kab. Kodya Jakarta Pusat",2007,99.22
31,"Prov. DKI Jakarta",3173,"Kab. Kodya Jakarta Pusat",2008,98.08
